onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
42.047	4.649000000000001	trials	44.8608	45.5104	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
46.948	4.164999999999999	trials	48.54193333333333	50.03463333333333	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
51.365	3.7890000000000015	trials	53.0842	53.70576666666667	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
55.406	0.8410000000000011	trials				[nan nan nan nan]		A
56.499	4.178999999999995	trials	60.029466666666664		0.0	[-1.  9.  1.  7.]	1.5707963267948966	A
60.93	6.958999999999996	trials	67.58123333333333		4.0	[-1.  9.  1.  7.]	-1.5707963267948966	A
68.141	0.25199999999999534	trials				[nan nan nan nan]		A
68.645	3.549999999999997	trials	69.511	70.89043333333333	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	F
72.446	6.308000000000007	trials	76.04623333333333	77.50586666666666	0.0	[-1.  9.  1.  7.]	1.5707963267948966	R
79.006	4.954999999999998	trials	81.77846666666667	82.82106666666667	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
84.213	5.081000000000003	trials	87.57386666666666	88.53926666666666	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	I
89.546	3.8159999999999883	trials	91.26803333333334	92.63443333333333	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	I
93.614	1.6149999999999949	trials				[nan nan nan nan]		A
95.481	9.879000000000005	trials				[nan nan nan nan]		A
105.612	6.8230000000000075	trials	109.94943333333333	111.13036666666666	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	F
112.686	2.4339999999999975	trials	113.30676666666666	113.81703333333333	0.0	[-1.  9.  1.  7.]	1.5707963267948966	F
