onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
1.501	3.4680000000000004	trials	3.642533333333333	3.6435333333333335	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	R
5.22	2.4930000000000003	trials	6.5628	6.5638	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
7.964	3.360999999999999	trials	10.204833333333333	10.205833333333333	0.0	[-1.  9.  1.  7.]	1.5707963267948966	R
11.576	3.2880000000000003	trials	13.772666666666666	13.7737	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
15.116	0.9059999999999988	trials				[nan nan nan nan]		A
16.274	1.8550000000000004	trials	16.895433333333333	16.896433333333334	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
18.38	3.6940000000000026	trials	20.8713	20.8723	7.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	2.356194490192345	R
22.326	3.477999999999998	trials	24.4552	24.4562	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
26.055	2.814	trials	27.86466666666667	27.865666666666666	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	F
29.121	3.6020000000000003	trials	31.520733333333332	31.521733333333334	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
32.974	2.7850000000000037	trials	34.65853333333333	34.659533333333336	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
36.011	3.9679999999999964	trials	38.6765	38.6775	0.0	[-1.  9.  1.  7.]	1.5707963267948966	R
40.23	3.4680000000000035	trials	42.2634	42.2644	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
43.95	3.013999999999996	trials	45.9305	45.9315	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
47.216	2.6629999999999967	trials	48.73146666666667	48.73246666666667	2.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	0.0	R
50.131	2.817999999999998	trials	51.7299	51.7309	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
53.201	3.7849999999999966	trials	55.8782	55.8792	0.0	[-1.  9.  1.  7.]	1.5707963267948966	R
57.238	1.2790000000000035	trials				[nan nan nan nan]		A
58.768	2.011000000000003	trials	59.388933333333334	59.38993333333333	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
61.031	2.636000000000003	trials	62.62093333333333	62.621966666666665	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
63.918	3.1799999999999997	trials	65.97526666666667	65.97626666666666	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
67.35	2.930000000000007	trials	69.1652	69.1662	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
70.532	3.1650000000000063	trials	72.52353333333333	72.52453333333334	3.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-0.7853981633974483	R
73.949	2.8220000000000027	trials	75.6102	75.6112	7.0	[-6.67259884  6.6410656  -4.67259884  4.6410656 ]	2.356194490192345	R
77.023	3.3299999999999983	trials	79.33643333333333	79.33743333333334	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
80.605	3.069999999999993	trials	82.61056666666667	82.61156666666666	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	R
83.927	2.7069999999999936	trials	85.2842	85.2852	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
