onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
21.916	3.9579999999999984	trials	23.818766666666665	24.4403	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
26.126	3.538999999999998	trials	27.890866666666668	28.401133333333334	2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	R
29.917	4.244	trials	31.7304	32.764966666666666	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
34.413	6.369	trials	38.191433333333336	39.478633333333335	4.0	[-1.0, 9.0, 1.0, 7.0]	-1.5707963267948966	F
41.033	6.147999999999996	trials	44.918166666666664	45.9407	2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	R
47.432	4.436	trials	49.18573333333333	50.56516666666667	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	F
52.12	13.717999999999996	trials	62.994033333333334	64.45366666666666	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
66.09	5.307000000000002	trials	68.56986666666667	69.61246666666666	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
71.649	4.001999999999995	trials	73.1623	74.12766666666667	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
75.903	5.785999999999987	trials	78.7652	80.1316	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
81.941	1.703000000000003	trials	83.37563333333334		7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	A
83.896	0.08299999999999841	trials				[NaN, NaN, NaN, NaN]		A
84.231	4.457999999999998	trials	86.20366666666666	87.3846	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	F
88.94	3.594999999999999	trials	90.45723333333333	90.9675	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
92.787	4.516999999999996	trials	95.22206666666666	96.0	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	F
97.556	0.06900000000000261	trials				[NaN, NaN, NaN, NaN]		A
97.877	5.8359999999999985	trials	101.06756666666666	102.4089	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	F
103.965	0.3990000000000009	trials				[NaN, NaN, NaN, NaN]		A
104.615	8.637	trials	110.8248	112.0719	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
113.503	4.521000000000001	trials	115.56456666666666	116.64023333333333	2.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	0.0	R
118.275	3.715999999999994	trials	120.03266666666667	120.6863	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	F
122.242	3.0759999999999934	trials	123.03213333333333	123.96043333333333	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
125.569	5.214999999999989	trials	128.52676666666667	129.5473	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
131.036	5.152999999999992	trials	133.6114	134.8665	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
136.44	17.057999999999993	trials	136.45903333333334	152.12336666666667	4.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	-1.5707963267948966	R
153.749	4.662000000000006	trials	156.11326666666668	157.10773333333333	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	F
158.663	4.010999999999996	trials	160.14426666666665	161.34726666666666	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
162.925	4.246999999999986	trials	164.54923333333332	166.01986666666667	2.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	0.0	R
167.423	4.257000000000005	trials	169.58473333333333	170.24036666666666	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
171.932	4.7590000000000146	trials	174.13403333333332	175.4593	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
176.943	4.068999999999988	trials	178.97203333333334	179.66576666666666	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
