onset	duration	nwb_table	go_cue_time_array	target_id	num_targets	num_attempted	target_dir	target_size	result	target_1_x_position	target_1_y_position	target_2_x_position	target_2_y_position	target_3_x_position	target_3_y_position	target_4_x_position	target_4_y_position
2.387	4.186	trials	[nan nan nan nan]	[nan nan nan nan]	4				R								
7.576	11.419	trials	[nan nan nan nan]	[nan nan nan nan]	4				R								
19.998	2.8019999999999996	trials	[20.0994     21.00566667 21.65126667 22.31993333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-3.231192111968994	8.401151657104492	-0.7502593398094177	1.636946201324463	0.3820771276950836	-4.594175815582275	-0.8422622680664062	0.48215451836586
23.804	5.847000000000001	trials	[23.90486667 27.7003     28.33986667 29.0787    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	0.13310198485851288	-4.421789169311523	5.108895301818848	-3.930379867553711	5.4995574951171875	1.0543349981307983	1.3455636501312256	5.501304626464844
30.655	2.728999999999999	trials	[30.75586667 31.54683333 32.1764     32.79693333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	6.282884120941162	6.290524482727051	1.4054601192474365	5.190189361572266	1.0665371417999268	-2.121171712875366	8.019826889038086	-6.187483787536621
34.388	2.3840000000000003	trials	[34.48913333 34.97636667 35.7222     36.29463333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	4.079436779022217	-3.109606981277466	-5.142635345458984	-0.71612149477005	-1.0868773460388184	-3.64030122756958	0.5731011629104614	1.0761030912399292
37.775	3.6170000000000044	trials	[37.87656667 38.91213333 40.1081     40.89706667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	5.289333820343018	2.73656964302063	3.812910318374634	-4.647923946380615	-0.5895755887031555	3.8700637817382812	-2.897380828857422	-1.4124301671981812
42.396	3.646000000000001	trials	[nan nan nan nan]	[nan nan nan nan]	4				R								
47.045	3.1839999999999975	trials	[47.1466     47.94456667 48.75156667 49.6017    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-0.2166428416967392	-8.456534385681152	2.3772010803222656	-4.1819610595703125	5.7685651779174805	1.0770320892333984	-3.7296738624572754	0.9533027410507202
51.233	2.710000000000001	trials	[51.334      52.1781     52.77556667 53.44923333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-8.235013961791992	-1.2150859832763672	-3.3509836196899414	-2.2857158184051514	0.661231517791748	0.6979276537895203	0.4307066798210144	5.692610740661621
