onset	duration	nwb_table	go_cue_time_array	target_id	num_targets	num_attempted	target_dir	target_size	result	target_1_x_position	target_1_y_position	target_2_x_position	target_2_y_position	target_3_x_position	target_3_y_position	target_4_x_position	target_4_y_position
11.669	3.407	trials	[11.770233333333334, 12.550166666666666, 13.571733333333333, 14.304533333333334]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-3.783188819885254	-3.6999003887176514	0.44827231764793396	-6.363495349884033	5.007265567779541	-4.310307025909424	0.7132454514503479	3.594465494155884
16.08	3.4350000000000023	trials	[16.1812, 17.332066666666666, 18.144066666666667, 18.852833333333333]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-3.816718816757202	1.478000521659851	-2.931381940841675	-3.4429931640625	1.0078667402267456	-0.36365562677383423	5.637876510620117	1.5239381790161133
20.519	4.212000000000003	trials	[20.620233333333335, 21.927466666666668, 22.697366666666667, 23.721933333333332]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	8.531375885009766	-8.95596694946289	4.2226972579956055	-6.419179439544678	0.5470039248466492	6.077548503875732	-6.209930896759033	-1.12103271484375
25.735	3.664999999999999	trials	[25.836166666666667, 27.246666666666666, 27.965466666666668, 28.802533333333333]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-8.698555946350098	-5.457707405090332	-3.990250587463379	-3.7748937606811523	4.896492958068848	-3.00171160697937	2.510047197341919	1.3920198678970337
30.404	4.441999999999997	trials	[30.504766666666665, 32.0045, 32.865633333333335, 33.973366666666664]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	6.30570125579834	6.005751132965088	2.463386297225952	2.8062798976898193	-1.5926892757415771	5.7300190925598145	-6.569457530975342	5.248587131500244
35.849	1.7440000000000069	trials	[35.9503, 36.9588, NaN, NaN]	[1.0, 1.0, NaN, NaN]	4	2.0	0.7853981633974483	2.0	A	0.31673261523246765	-4.471876621246338	4.635007858276367	-1.9514600038528442	8.944390296936035	0.584131121635437	4.324747562408447	2.4969568252563477
38.597	4.085000000000001	trials	[38.6981, 40.528666666666666, 41.422866666666664, 42.147666666666666]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-0.3610917031764984	-2.148921251296997	1.0420411825180054	2.6501638889312744	-2.1055402755737305	6.53510046005249	-0.5114191770553589	1.7960309982299805
43.686	4.6910000000000025	trials	[43.78673333333333, 45.34563333333333, 47.2744, 47.860866666666666]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	4.447547435760498	1.1567745208740234	-7.8515424728393555	7.724904537200928	-4.120092391967773	4.3968000411987305	-3.4324874877929688	-0.5556941032409668
49.381	3.1670000000000016	trials	[49.4819, 50.234766666666665, 51.028733333333335, 51.7425]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	0.07588565349578857	3.00679349899292	-4.729650020599365	1.6259137392044067	0.25899001955986023	1.962770700454712	7.3167243003845215	-1.1599984169006348
53.551	3.161999999999999	trials	[53.65226666666667, 54.69883333333333, 55.55096666666667, 56.1354]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	7.545254707336426	3.8347761631011963	7.497106552124023	8.83454418182373	6.450479507446289	3.9453141689300537	1.788931131362915	2.1370089054107666
57.716	3.844000000000001	trials	[57.8176, 59.042633333333335, 59.943866666666665, 60.66866666666667]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-4.171225070953369	-2.7825539112091064	-6.065738677978516	-7.409736633300781	-1.434078574180603	-0.8338270783424377	-8.649240493774414	7.103424549102783
62.563	0.21300000000000097	trials	[62.664633333333335, NaN, NaN, NaN]	[1.0, NaN, NaN, NaN]	4	1.0	0.7853981633974483	2.0	A	-7.534769058227539	2.2292115688323975	-2.739436388015747	3.6451163291931152	-6.450170516967773	0.2939298450946808	-8.790157318115234	-4.124719619750977
63.779	3.5629999999999953	trials	[63.880633333333336, 64.89616666666667, 65.60993333333333, 66.45603333333334]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	1.8352339267730713	-8.701509475708008	3.3213038444519043	-3.927454710006714	7.474416732788086	-1.1432753801345825	8.090596199035645	3.8186116218566895
68.346	3.878	trials	[68.447, 69.59083333333334, 70.6204, 71.64093333333334]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	1.113047480583191	5.370139122009277	-3.883401870727539	5.181738376617432	-8.064931869506836	7.92305326461792	-5.252955913543701	3.788710355758667
73.228	2.9740000000000038	trials	[73.3291, 73.7241, 74.63236666666667, 75.4153]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-1.2296408414840698	0.8200511932373047	-5.986361503601074	2.3607027530670166	-1.4833743572235107	7.259063243865967	-5.605963706970215	4.4298834800720215
77.206	3.4170000000000016	trials	[77.307, 78.25633333333333, 79.1215, 79.89343333333333]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-0.8761201500892639	6.051173686981201	4.395247459411621	0.5930721163749695	4.004786014556885	6.801272392272949	6.728250503540039	-1.6106231212615967
81.627	4.399000000000001	trials	[81.72796666666666, 83.33196666666667, 84.2713, 85.2006]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	7.857244968414307	5.574141502380371	2.872277021408081	5.9615631103515625	-2.08913254737854	5.341550827026367	-7.066588878631592	5.815817832946777
87.029	3.353999999999999	trials	[87.1304, 87.9845, 88.9469, 89.82206666666667]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	0.2472352236509323	0.5504159927368164	5.147830486297607	4.2937703132629395	-1.8037511110305786	-4.4175124168396	-1.4508897066116333	0.5700207948684692
91.387	3.358000000000004	trials	[91.4882, 92.2922, 93.1403, 94.23503333333333]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	2.969804525375366	2.906141996383667	1.366859793663025	-6.28854513168335	-8.5640230178833	-6.1922736167907715	-3.5668694972991943	-6.023576259613037
95.749	3.6099999999999994	trials	[95.85003333333333, 96.7583, 97.54223333333333, 98.71416666666667]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	2.5573649406433105	-2.2641968727111816	0.6640599370002747	2.36348032951355	7.575230598449707	6.364816188812256	6.255434513092041	-3.0016605854034424
100.362	5.219999999999999	trials	[100.4635, 102.21083333333333, 103.07396666666666, 104.38723333333333]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	1.0663199424743652	-0.2602623701095581	-2.005981922149658	-4.205000877380371	-1.0377382040023804	8.78105354309082	5.885352611541748	-3.0460715293884277
106.586	2.9399999999999977	trials	[106.68693333333333, 107.2734, 108.10146666666667, 108.97463333333333]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	1.2666889429092407	1.1091194152832031	-1.5274556875228882	5.2555341720581055	-1.3191503286361694	-3.9167914390563965	1.7049213647842407	2.0059995651245117
110.53	3.444999999999993	trials	[110.63073333333334, 111.71543333333334, 112.39913333333334, 113.17406666666666]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-5.747694969177246	-3.2000951766967773	-4.206326484680176	-7.9565839767456055	-1.3796265125274658	-3.83229398727417	7.5204691886901855	2.2270119190216064
114.979	3.5889999999999986	trials	[115.0798, 116.1755, 117.0567, 117.8176]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-1.584280014038086	1.5272150039672852	-3.3879191875457764	-3.1361405849456787	-7.123557090759277	0.7666975259780884	-0.5329557657241821	5.105653285980225
119.572	3.793999999999997	trials	[119.6732, 120.93533333333333, 121.90173333333334, 122.67766666666667]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	5.247093200683594	6.699902534484863	-1.7544139623641968	8.64888858795166	-5.580526351928711	5.430058479309082	-1.307773470878601	8.146760940551758
124.37	4.228999999999985	trials	[124.4711, 125.77333333333333, 126.47106666666667, 127.6821]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	8.355952262878418	7.4352545738220215	3.7785470485687256	5.423449993133545	-0.02536499872803688	2.1784145832061768	-7.627618789672852	-6.9293341636657715
129.603	3.2479999999999905	trials	[129.7041, 130.5482, 131.21086666666667, 132.10506666666666]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-2.833574056625366	-8.349593162536621	1.0961432456970215	-5.258101463317871	-6.9474310874938965	-1.3288524150848389	3.2638566493988037	-0.11676564067602158
133.854	3.657999999999987	trials	[133.95566666666667, 134.79776666666666, 135.75713333333334, 136.5842]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	2.788426399230957	4.860579490661621	-2.0193073749542236	6.233785629272461	2.058230400085449	3.3400537967681885	-6.975594997406006	-8.465298652648926
138.515	3.4860000000000184	trials	[138.61623333333333, 139.81923333333333, 140.4879, 141.3761]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-8.837828636169434	-3.1756391525268555	-4.2801079750061035	-5.231650352478027	-8.503173828125	-7.908535480499268	-6.562685012817383	-3.3004446029663086
143.004	5.925000000000011	trials	[143.1054, 146.4176, 147.2928, 148.3053]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-3.274022102355957	-7.066702365875244	1.3883593082427979	-8.872858047485352	5.330112934112549	-5.796727657318115	2.299882411956787	-1.819579839706421
149.932	4.485000000000014	trials	[150.0336, 151.8441, 152.90473333333333, 153.9433]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R								
155.421	3.9390000000000214	trials	[NaN, NaN, NaN, NaN]	[NaN, NaN, NaN, NaN]	4				R	-2.1858971118927	8.475848197937012	-6.5054850578308105	5.9576826095581055	-7.991477012634277	1.1836038827896118	-1.4944080114364624	-2.929166316986084
160.363	3.201999999999998	trials	[160.4645, 161.5131, 162.1527, 163.07096666666666]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-2.4548208713531494	-7.836060047149658	1.6489981412887573	-4.979722023010254	-7.824936866760254	0.18506741523742676	-5.792472839355469	-4.38320255279541
164.569	3.1740000000000066	trials	[164.66993333333335, 165.44686666666666, 166.45236666666668, 167.1862]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-2.9997658729553223	0.23615621030330658	-6.7636399269104	3.5275468826293945	-8.79591178894043	-1.0408082008361816	-4.015679836273193	-2.506885051727295
168.746	3.266999999999996	trials	[168.8473, 169.64026666666666, 170.8172, 171.59013333333334]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-2.980837345123291	-7.398622989654541	4.916476249694824	3.6872355937957764	3.045828342437744	8.324117660522461	1.6206985712051392	3.5315189361572266
173.017	3.2789999999999964	trials	[173.11793333333333, 174.13443333333333, 174.9585, 175.85973333333334]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	8.344269752502441	-5.713913917541504	2.414606809616089	2.684993028640747	7.816040992736816	6.626924514770508	5.21205472946167	2.3585221767425537
177.299	3.507000000000005	trials	[177.40056666666666, 178.33686666666668, 179.20903333333334, 180.02106666666666]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	3.803840160369873	7.156118392944336	-1.1900529861450195	7.403165340423584	-6.420786380767822	7.247610092163086	-7.344326972961426	-4.314313888549805
181.81	3.538000000000011	trials	[181.91076666666666, 183.28116666666668, 184.0982, 184.81196666666668]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R								
186.352	3.718999999999994	trials	[NaN, NaN, NaN, NaN]	[NaN, NaN, NaN, NaN]	4				R								
