onset	duration	nwb_table	go_cue_time_array	target_id	num_targets	num_attempted	target_dir	target_size	result	target_1_x_position	target_1_y_position	target_2_x_position	target_2_y_position	target_3_x_position	target_3_y_position	target_4_x_position	target_4_y_position
3.886	11.125	trials	[ 3.987      11.98083333 12.852      13.75726667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-3.7082462310791016	-3.5938026905059814	-0.9359491467475891	0.5672511458396912	-6.341671466827393	0.2794475555419922	-6.357306957244873	-6.045027732849121
16.516	4.158000000000001	trials	[16.61736667 18.06493333 19.08346667 19.9737    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	3.6307365894317627	-5.8572916984558105	7.367768287658691	-2.5354554653167725	1.3182463645935059	-0.5157485604286194	6.208601474761963	0.5256088972091675
22.179	4.4830000000000005	trials	[nan nan nan nan]	[nan nan nan nan]	4				R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28.167	5.814999999999998	trials	[28.2683     29.83216667 30.94593333 32.28626667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	3.552743673324585	-1.1865662336349487	-1.196666955947876	-2.749607801437378	7.314741611480713	0.8144657015800476	-0.13742685317993164	5.465163707733154
35.487	5.184999999999995	trials	[35.58846667 37.7328     38.99693333 39.80893333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-5.438548564910889	-0.09987962990999222	-7.516022682189941	-4.647857189178467	-2.7684648036956787	-6.216517925262451	5.738571643829346	0.14209569990634918
42.177	5.039999999999999	trials	[42.27806667 43.70463333 44.6229     46.16373333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	4.27553653717041	4.923259735107422	0.4678668975830078	8.163885116577148	-8.100041389465332	1.5333311557769775	-5.0167622566223145	-8.228357315063477
48.722	3.4540000000000006	trials	[48.82333333 49.68146667 50.6188     51.60223333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-0.37792733311653137	-6.3625569343566895	4.340608596801758	-8.016467094421387	-3.6345112323760986	-4.052509784698486	-0.8755286931991577	0.11738419532775879
53.68	4.145000000000003	trials	[nan nan nan nan]	[nan nan nan nan]	4				R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59.329	4.097000000000001	trials	[59.43066667 60.5334     61.64416667 62.36996667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	1.1276112794876099	-8.897851943969727	8.953011512756348	1.827934980392456	5.04616641998291	4.948281764984131	-5.008259296417236	2.182142972946167
64.93	4.206999999999994	trials	[65.0316     66.1243     67.0065     67.83856667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-1.9198287725448608	-5.365973949432373	2.7984070777893066	-7.020740032196045	4.876304626464844	-2.4729554653167725	-3.8864893913269043	2.3453776836395264
70.641	4.397999999999996	trials	[70.74276667 72.51716667 73.2129     74.2154    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-3.4390101432800293	7.325313568115234	0.5166229009628296	0.9286404252052307	7.529551029205322	8.585623741149902	1.31447434425354	6.031632423400879
