onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
4.5	2.2460000000000004	trials	6.670333333333334		6.0	[-6.65685415 -4.65685415 -4.65685415 -6.65685415]	3.141592653589793	A
6.997	6.174000000000001	trials	10.581033333333334	11.868233333333333	6.0	[-6.65685415 -4.65685415 -4.65685415 -6.65685415]	3.141592653589793	F
13.423	4.607999999999999	trials	15.422066666666666	16.4446	6.0	[-6.65685415 -4.65685415 -4.65685415 -6.65685415]	3.141592653589793	R
18.282	10.137	trials	25.75273333333333	27.132133333333332	2.0	[-9.  1. -7. -1.]	0.0	R
28.671	5.082000000000001	trials	31.074933333333334	32.53456666666667	0.0	[ 7.  1.  9. -1.]	1.5707963267948966	R
34.004	19.819000000000003	trials	51.09866666666667	52.5994	0.0	[-1.  9.  1.  7.]	1.5707963267948966	R
54.075	5.122	trials	56.5512	57.66596666666667	5.0	[-1.  9.  1.  7.]	-2.356194490192345	R
59.448	3.9939999999999998	trials	61.372166666666665	62.14106666666667	7.0	[-6.65685415 -4.65685415 -4.65685415 -6.65685415]	2.356194490192345	R
63.694	5.599000000000004	trials	66.63623333333334	67.9806	1.0	[-6.65685415  6.65685415 -4.65685415  4.65685415]	0.7853981633974483	R
69.544	3.8389999999999986	trials	71.19256666666666	72.07073333333334	3.0	[4.65685415 6.65685415 6.65685415 4.65685415]	-0.7853981633974483	I
73.635	4.521000000000001	trials	75.68673333333334	76.86766666666666	3.0	[4.65685415 6.65685415 6.65685415 4.65685415]	-0.7853981633974483	R
78.407	0.6490000000000009	trials				[nan nan nan nan]		A
79.308	3.435999999999993	trials	80.7924	81.57033333333334	4.0	[ 4.65685415 -4.65685415  6.65685415 -6.65685415]	-1.5707963267948966	R
82.996	0.8580000000000041	trials				[nan nan nan nan]		A
84.10600000000001	3.9909999999999997	trials	85.36276666666667	86.70406666666666	6.0	[-1. -7.  1. -9.]	3.141592653589793	R
88.348	4.701000000000008	trials	90.75713333333333	91.7446	2.0	[-9.  1. -7. -1.]	0.0	R
93.3	4.233000000000004	trials	94.81423333333333	96.0533	4.0	[ 7.  1.  9. -1.]	-1.5707963267948966	R
97.785	4.996000000000009	trials	100.33693333333333	101.4126	5.0	[-1. -7.  1. -9.]	-2.356194490192345	R
103.033	3.847999999999999	trials	104.93536666666667	105.58896666666666	1.0	[-6.65685415 -4.65685415 -4.65685415 -6.65685415]	0.7853981633974483	R
107.133	1.0090000000000003	trials				[nan nan nan nan]		A
108.394	4.117999999999995	trials	109.76233333333333	110.78286666666666	7.0	[4.65685415 6.65685415 6.65685415 4.65685415]	2.356194490192345	R
112.764	4.882000000000005	trials	115.19583333333334	116.45096666666667	2.0	[-6.65685415  6.65685415 -4.65685415  4.65685415]	0.0	R
117.898	0.5900000000000034	trials				[nan nan nan nan]		A
118.74000000000001	3.779999999999987	trials	119.96266666666666	120.95713333333333	3.0	[ 7.  1.  9. -1.]	-0.7853981633974483	R
122.772	3.807000000000002	trials	124.1942	125.39716666666666	0.0	[ 4.65685415 -4.65685415  6.65685415 -6.65685415]	1.5707963267948966	R
