onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
3.241	4.739000000000001	trials	5.742633333333333	6.785233333333333	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
8.232	0.9860000000000007	trials				[NaN, NaN, NaN, NaN]		A
9.47	0.39899999999999913	trials				[NaN, NaN, NaN, NaN]		A
10.121	0.14700000000000024	trials				[NaN, NaN, NaN, NaN]		A
10.52	1.5860000000000003	trials	11.2423		2.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	0.0	A
12.358	2.923	trials	13.0147	14.195633333333333	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
15.533	2.9060000000000006	trials	16.7259	17.236166666666666	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
18.691	1.0630000000000024	trials				[NaN, NaN, NaN, NaN]		A
20.006	0.3009999999999984	trials				[NaN, NaN, NaN, NaN]		A
20.558	0.3940000000000019	trials				[NaN, NaN, NaN, NaN]		A
21.204	3.882999999999999	trials	22.8912	23.878666666666668	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
25.338	3.6789999999999985	trials	26.670566666666666	27.917666666666666	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
29.269	3.7659999999999982	trials	30.7938	31.8695	2.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	0.0	R
33.287	3.396000000000001	trials	34.8579	35.51153333333333	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
36.935	3.3189999999999955	trials	38.1661	39.094433333333335	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
40.506	4.277000000000001	trials	42.6713	43.691833333333335	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
45.034	4.381	trials	47.03913333333333	48.29423333333333	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
