onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
4.009	4.1129999999999995	trials	5.722	6.958066666666666	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
8.374	3.4479999999999986	trials	9.9074	10.689333333333334	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
12.074	3.3390000000000004	trials	13.2497	14.270233333333334	7.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	2.356194490192345	R
15.665	9.32	trials	22.783366666666666	23.712666666666667	2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	R
25.236	0.6319999999999979	trials				[NaN, NaN, NaN, NaN]		A
26.12	3.916999999999998	trials	27.607333333333333	28.659933333333335	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
30.289	3.564	trials	31.800733333333334	32.775166666666664	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
34.104	3.695999999999998	trials	35.8197	37.17006666666666	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	I
38.051	2.9769999999999968	trials	40.14946666666667		6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	A
41.279	3.597999999999999	trials	44.66566666666667		5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	A
45.129	3.5360000000000014	trials	47.0596	47.58893333333334	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
48.916	4.3060000000000045	trials	51.03746666666667	52.11313333333333	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
53.474	3.5360000000000014	trials	54.578266666666664	55.612833333333334	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
