onset	duration	nwb_table	go_cue_time_array	target_id	num_targets	num_attempted	target_dir	target_size	result	target_1_x_position	target_1_y_position	target_2_x_position	target_2_y_position	target_3_x_position	target_3_y_position	target_4_x_position	target_4_y_position
1.763	0.9390000000000001	trials	[1.86433333        nan        nan        nan]	[ 1. nan nan nan]	4	1.0	0.7853981633974483	2.0	A	8.21524715423584	-5.280163288116455	2.0494775772094727	-1.9314887523651123	1.105317234992981	2.97855806350708	-2.7305233478546143	-2.598353147506714
3.706	3.464	trials	[3.80713333 4.7134     5.5174     6.4407    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	4.772830963134766	8.989789009094238	0.5630874633789062	6.292001247406006	-4.31879186630249	5.211605548858643	-7.8829851150512695	1.7049652338027954
8.174	5.566000000000001	trials	[ 8.27523333 10.14086667 11.13133333 13.0902    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	4.210834980010986	6.001814365386963	0.8725066184997559	2.279508113861084	-2.0911076068878174	8.016913414001465	-1.153718113899231	1.1410243511199951
14.743	6.639999999999999	trials	[14.84456667 19.20036667 19.8109     20.658     ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-4.581765651702881	4.780871868133545	-1.6437535285949707	0.7351229786872864	6.642232894897461	1.8947432041168213	1.65598726272583	1.5241334438323975
22.386	3.5229999999999997	trials	[nan nan nan nan]	[nan nan nan nan]	4				R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26.913	3.1159999999999997	trials	[nan nan nan nan]	[nan nan nan nan]	4				R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31.033	3.945999999999998	trials	[31.134      32.02623333 33.05176667 34.33596667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-5.450125217437744	1.6658328771591187	5.144394397735596	3.3188557624816895	-1.1494289636611938	-1.8138095140457153	-4.526773452758789	-5.500751972198486
35.982	3.8029999999999973	trials	[36.0833     37.2091     38.64066667 39.23213333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-1.4464221000671387	-0.8890137672424316	-6.170108318328857	0.7501291036605835	-3.6593258380889893	-3.5737547874450684	0.9362841844558716	-1.6038899421691895
40.788	5.587000000000003	trials	[nan nan nan nan]	[nan nan nan nan]	4				R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47.378	7.859999999999999	trials	[nan nan nan nan]	[nan nan nan nan]	4				R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56.241	3.3530000000000015	trials	[56.3426     57.0203     58.01976667 58.96713333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-0.8585513234138489	-3.3192508220672607	5.152141094207764	-0.7853349447250366	-1.6980899572372437	7.1545634269714355	-4.7457122802734375	3.1907272338867188
60.597	4.966999999999992	trials	[nan nan nan nan]	[nan nan nan nan]	4				R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66.567	3.7590000000000003	trials	[66.66826667 67.87626667 68.56596667 69.52636667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-0.007777276914566755	-6.676046848297119	-0.36234116554260254	-1.6886343955993652	8.329748153686523	6.396124839782715	-4.011821269989014	2.1232523918151855
71.33	3.3829999999999956	trials	[71.43106667 72.29223333 73.0461     73.6877    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-0.6740870475769043	7.091045379638672	-4.684962272644043	4.105600833892822	-1.2380753755569458	0.48358863592147827	-5.819797039031982	-7.706360816955566
