onset	duration	nwb_table	go_cue_time_array	target_id	num_targets	num_attempted	target_dir	target_size	result	target_1_x_position	target_1_y_position	target_2_x_position	target_2_y_position	target_3_x_position	target_3_y_position	target_4_x_position	target_4_y_position
4.146	5.744000000000001	trials	[4.247333333333334, 7.8553, 8.535, 9.281833333333333]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	6.52276086807251	4.821808338165283	3.4787182807922363	8.788394927978516	0.2632177472114563	4.959484100341797	-4.7074174880981445	5.500578880310059
10.894	1.6679999999999993	trials	[10.9951, 11.951466666666667, NaN, NaN]	[1.0, 1.0, NaN, NaN]	4	2.0	0.7853981633974483	2.0	A	5.761600494384766	3.180903911590576	0.7999628782272339	3.7990901470184326	-3.9585378170013428	5.334235191345215	-6.624081611633301	1.104001522064209
13.566	3.2799999999999994	trials	[13.666733333333333, 14.477766666666666, 15.2166, 15.928366666666667]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-2.5291194915771484	-0.16305330395698547	2.5376651287078857	-3.2785048484802246	7.471858024597168	-2.469963550567627	-4.766777992248535	-7.35131311416626
17.849	4.347000000000001	trials	[17.950366666666667, 19.9273, 20.7393, 21.5453]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	0.21935135126113892	-6.9791364669799805	6.815398216247559	-5.599557399749756	6.559859752655029	-0.6060914993286133	8.068473815917969	4.160886764526367
23.199	12.577000000000002	trials	[NaN, NaN, NaN, NaN]	[NaN, NaN, NaN, NaN]	4				R								
36.779	3.3559999999999945	trials	[NaN, NaN, NaN, NaN]	[NaN, NaN, NaN, NaN]	4				R								
41.139	4.055999999999997	trials	[NaN, NaN, NaN, NaN]	[NaN, NaN, NaN, NaN]	4				R								
46.199	0.8340000000000032	trials	[46.2998, NaN, NaN, NaN]	[1.0, NaN, NaN, NaN]	4	1.0	0.7853981633974483	2.0	A	3.8917412757873535	4.65656042098999	-0.9947501420974731	3.5972204208374023	-3.3837149143218994	-0.795141875743866	-3.5758402347564697	-5.791449069976807
48.036	3.5	trials	[48.137366666666665, 49.205, 50.19846666666667, 51.0115]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-7.997756004333496	8.36651611328125	2.0358738899230957	2.3900034427642822	-5.67156457901001	0.3286026418209076	-7.6950483322143555	-4.24365234375
52.539	3.2149999999999963	trials	[52.64053333333333, 53.44753333333333, 54.24453333333334, 54.94826666666667]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-1.8676482439041138	-7.559351444244385	2.0143353939056396	-4.40812873840332	1.3530572652816772	0.7898682355880737	-7.049213409423828	-3.7443459033966064
56.758	3.408999999999999	trials	[56.859, 57.84746666666667, 58.771766666666664, 59.45146666666667]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-2.636970281600952	5.29310417175293	-6.652486801147461	2.3139052391052246	-8.080958366394043	-2.477698802947998	-3.3192787170410156	-0.9524421095848083
61.171	3.8570000000000064	trials	[61.271966666666664, 62.67946666666667, 63.3742, 64.36566666666667]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-3.4478859901428223	-8.0679349899292	1.5520672798156738	-8.046283721923828	-6.26183557510376	-6.606850624084473	-3.462907552719116	1.0154880285263062
66.032	3.402000000000001	trials	[66.13303333333333, 67.1205, 67.83126666666666, 68.6463]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-8.432082176208496	0.4611406922340393	-3.8062801361083984	-1.436740756034851	5.516121864318848	-5.012348175048828	8.793065071105957	-1.2358893156051636
70.438	3.3739999999999952	trials	[70.539, 71.62466666666667, 72.42466666666667, 73.2377]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	0.5871559977531433	8.37610149383545	-1.8822839260101318	4.028473854064941	-6.681629657745361	2.6262319087982178	-6.902973651885986	7.9237470626831055
74.816	3.7759999999999962	trials	[74.91686666666666, 75.99453333333334, 76.92986666666667, 78.0376]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	0.08545181155204773	8.98291301727295	4.7284698486328125	7.088776588439941	-1.3808568716049194	-5.932043075561523	3.618946075439453	-5.9764180183410645
79.595	3.6770000000000067	trials	[79.69673333333333, 80.9699, 81.74783333333333, 82.60093333333333]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	7.264955997467041	-2.5549252033233643	2.6619036197662354	-0.6025139093399048	-2.963325262069702	0.6541740894317627	-4.204926490783691	-4.189216136932373
84.275	3.1809999999999974	trials	[84.37636666666667, 85.25653333333334, 86.25703333333334, 86.9347]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	0.7933338284492493	-4.0573248863220215	4.057612895965576	7.4123454093933105	1.2602111101150513	3.26812744140625	-2.608492374420166	0.10061535984277725
88.46	2.4819999999999993	trials	[88.56073333333333, 89.4299, 90.22686666666667, NaN]	[1.0, 1.0, 1.0, NaN]	4	3.0	0.7853981633974483	2.0	A	-3.209019660949707	7.114196300506592	3.8682010173797607	8.927191734313965	-1.0446951389312744	7.997971534729004	-5.730072975158691	6.252338886260986
91.945	4.032000000000011	trials	[92.0464, 93.47996666666667, 94.12956666666666, 95.05386666666666]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-5.1600189208984375	1.1072189807891846	-5.416372299194336	-3.886204957962036	-2.424582004547119	-7.8923492431640625	2.470116376876831	-6.87160062789917
96.981	4.0390000000000015	trials	[97.0819, 98.13953333333333, 99.3345, 100.0232]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	7.465986728668213	-6.668431758880615	2.988671064376831	-4.442753791809082	2.1163079738616943	0.48055627942085266	-5.576725006103516	-8.092429161071777
102.023	2.4040000000000106	trials	[102.12443333333333, 102.32793333333333, 103.10186666666667, 103.81063333333333]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-3.565736770629883	-3.514665126800537	-8.051810264587402	-5.72263765335083	-3.095130681991577	-5.065885543823242	1.4833416938781738	-7.075261116027832
105.431	3.0900000000000034	trials	[105.5319, 106.3379, 107.08976666666666, 107.7915]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-2.5824551582336426	-4.165055751800537	-4.44407320022583	-8.805570602416992	-0.25160396099090576	-6.081015586853027	1.8275537490844727	-1.533807396888733
109.525	6.349999999999994	trials	[109.62606666666667, 113.85856666666666, 114.6335, 115.30516666666666]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	6.709012031555176	-2.6608798503875732	3.131385564804077	0.8320544362068176	3.438864231109619	-4.158482074737549	2.5603911876678467	0.7637413144111633
116.878	3.736000000000004	trials	[116.97933333333333, 118.055, 119.04546666666667, 119.8625]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-6.510280609130859	4.488699436187744	-8.928298950195312	-3.6842916011810303	-6.474903583526611	-8.040993690490723	-2.5056488513946533	-5.000431537628174
121.618	2.597999999999999	trials	[121.7191, 122.65743333333333, 123.39226666666667, NaN]	[1.0, 1.0, 1.0, NaN]	4	3.0	0.7853981633974483	2.0	A	6.554486274719238	1.8814131021499634	6.3473286628723145	7.248537540435791	1.6600226163864136	8.995561599731445	-0.9770785570144653	4.747539043426514
125.22	3.7770000000000152	trials	[125.32103333333333, 126.39973333333333, 127.17163333333333, 128.118]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	7.248226642608643	3.784738063812256	2.3899850845336914	4.966892242431641	-4.878076553344727	1.748581051826477	5.13163948059082	-3.0553176403045654
130.001	1.6800000000000068	trials	[130.1019, 131.04426666666666, NaN, NaN]	[1.0, 1.0, NaN, NaN]	4	2.0	0.7853981633974483	2.0	A	-7.9266228675842285	-5.927816390991211	-2.6990506649017334	-3.2742743492126465	4.939747333526611	-2.335585594177246	5.844789028167725	-7.252993106842041
132.684	3.149000000000001	trials	[132.78556666666665, 133.94946666666667, 134.58403333333334, 135.26273333333333]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-4.501543045043945	1.7024844884872437	-5.239591598510742	-3.242743968963623	-4.494293689727783	1.7013970613479614	-3.6480867862701416	-3.2264761924743652
136.837	2.5740000000000123	trials	[136.9379, 137.81106666666668, 138.6662, NaN]	[1.0, 1.0, 1.0, NaN]	4	3.0	0.7853981633974483	2.0	A	-0.3267951011657715	-6.963991641998291	4.967358589172363	-6.3206682205200195	3.5582728385925293	-1.5233275890350342	-8.040077209472656	2.4737889766693115
140.415	3.8629999999999995	trials	[140.51576666666668, 141.6466, 142.38743333333332, 143.5383]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	0.48368558287620544	-6.035684585571289	-4.001751899719238	-2.2361643314361572	-0.0742553099989891	3.946669340133667	7.158449172973633	0.9415141344070435
145.282	3.1129999999999995	trials	[145.38286666666667, 146.248, 147.13823333333335, 147.83796666666666]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	5.324376583099365	5.592984676361084	0.5692705512046814	4.047356128692627	0.3297162652015686	-0.9469017386436462	-3.47415828704834	2.2981772422790527
149.399	3.289999999999992	trials	[NaN, NaN, NaN, NaN]	[NaN, NaN, NaN, NaN]	4				R								
153.693	3.0759999999999934	trials	[153.79376666666667, 154.5767, 155.4579, 156.1476]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-1.7536609172821045	-3.0387208461761475	-8.067885398864746	-2.8683090209960938	-3.2724063396453857	-4.283718109130859	1.6361308097839355	-3.331740379333496
157.773	11.556000000000012	trials	[157.8739, 166.99353333333335, 167.7023, 168.65566666666666]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-1.635904312133789	-8.689855575561523	3.5755503177642822	-7.490103244781494	7.208102703094482	-4.05432653427124	-0.15280355513095856	-2.740412473678589
170.333	3.205999999999989	trials	[170.43406666666667, 171.35636666666667, 172.10423333333333, 172.95333333333335]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-6.258124828338623	-8.407607078552246	-5.5261125564575195	-3.4614815711975098	1.5333300828933716	-4.8572492599487305	5.572081089019775	-1.9096243381500244
174.542	2.937000000000012	trials	[174.64353333333332, 175.3984, 176.0851, 176.89513333333332]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	3.955803871154785	2.821934461593628	3.5696537494659424	-3.064927339553833	7.302103519439697	-6.391910552978516	7.55836820602417	-1.3984822034835815
178.482	3.497000000000014	trials	[NaN, NaN, NaN, NaN]	[NaN, NaN, NaN, NaN]	4				R								
182.982	3.3470000000000084	trials	[183.0835, 184.092, 184.94413333333333, 185.64686666666665]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-1.4236947298049927	6.046561241149902	-6.043879508972168	4.135046005249023	-2.6542110443115234	0.4594307243824005	-4.695946216583252	-6.956360340118408
187.332	4.981999999999999	trials	[187.4333, 189.98163333333332, 190.79766666666666, 191.52946666666668]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	4.689426898956299	-4.957446098327637	5.373288631439209	-0.004433540627360344	3.0842766761779785	4.440836429595947	-6.373931884765625	2.1587073802948
193.318	4.010999999999996	trials	[193.41916666666665, 194.6873, 195.83216666666667, 196.64016666666666]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-2.0276191234588623	4.630460739135742	8.584978103637695	0.1363433450460434	3.6198737621307373	0.7260349988937378	7.6011176109313965	-5.343868732452393
198.332	3.326999999999998	trials	[198.43363333333335, 199.3068, 200.12683333333334, 201.0]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	5.989258289337158	-0.6108032464981079	7.921050071716309	4.000940322875977	7.866135597229004	-6.42956018447876	5.550436019897461	2.1676626205444336
202.662	3.3789999999999907	trials	[202.76336666666666, 203.68466666666666, 204.45256666666666, 205.29566666666668]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	2.0108087062835693	-1.3637734651565552	5.143582344055176	2.533113718032837	0.44897809624671936	4.253779888153076	3.6354010105133057	-6.661324501037598
207.044	2.9410000000000025	trials	[207.14526666666666, 207.7728, 208.46453333333332, 209.4159]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	3.142003297805786	0.12381155043840408	7.5856614112854	-2.1683273315429688	-3.9939286708831787	-4.811491966247559	0.9529889225959778	-5.538132190704346
210.989	3.6069999999999993	trials	[211.09006666666667, 212.16373333333334, 212.9667, 213.71856666666667]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	3.422168254852295	-1.1903566122055054	7.0894880294799805	2.208285331726074	8.595280647277832	6.976155757904053	3.708472728729248	5.918274402618408
215.599	3.7900000000000205	trials	[215.7005, 217.36663333333334, 218.12453333333335, 218.85833333333332]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-2.1059582233428955	7.625317096710205	-6.578953266143799	5.3909687995910645	-2.4187731742858887	2.6173605918884277	-0.42367279529571533	-1.9673502445220947
220.392	3.234000000000009	trials	[220.4934, 221.2513, 222.1836, 222.88233333333332]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-4.091036796569824	-7.859874725341797	-0.7463751435279846	-4.143258094787598	-3.287174940109253	-8.44957160949707	-1.3910281658172607	-3.8230583667755127
224.63	3.3029999999999973	trials	[224.73093333333333, 225.6482, 226.2898, 227.35746666666665]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	3.5849668979644775	-3.3336989879608154	0.6844189763069153	0.7389931678771973	6.436915874481201	-8.431117057800293	6.421943664550781	-3.4311392307281494
228.936	1.0769999999999982	trials	[229.03763333333333, NaN, NaN, NaN]	[1.0, NaN, NaN, NaN]	4	1.0	0.7853981633974483	2.0	A	-7.581878662109375	-0.5039249062538147	-3.32879900932312	-3.1328623294830322	-6.7432098388671875	-6.7855048179626465	-4.219307899475098	-2.469265937805176
231.017	3.4380000000000166	trials	[231.1178, 232.1684, 232.98543333333333, 233.7032]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	2.914151668548584	-3.775059938430786	-2.9792990684509277	-4.11052942276001	-5.6200642585754395	-8.35627555847168	-1.921811580657959	-4.99131965637207
235.459	6.6980000000000075	trials	[235.55983333333333, 239.7362, 240.6244, 241.37426666666667]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	0.6038541197776794	0.5848939418792725	7.436135292053223	-3.019810676574707	5.272366523742676	-8.074511528015137	0.4323493540287018	1.8496818542480469
243.161	3.109000000000009	trials	[243.26196666666667, 244.07796666666667, 244.7687, 245.4935]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	2.5577354431152344	-5.1821393966674805	4.632040500640869	-0.6327154636383057	3.4597854614257812	4.227924346923828	-7.519723892211914	7.57705545425415
247.274	3.3640000000000043	trials	[247.37516666666667, 248.3205, 249.1596, 250.06986666666666]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-6.769473075866699	2.6336634159088135	-6.6233229637146	8.809718132019043	-2.9297690391540527	5.439605236053467	-5.118809223175049	0.9442628026008606
251.642	3.811000000000007	trials	[251.743, 252.7505, 254.1089, 254.8367]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	3.242050886154175	-5.377613544464111	4.573059558868408	5.706210613250732	0.3399352431297302	8.367161750793457	-2.0356791019439697	3.967564105987549
256.457	3.5459999999999923	trials	[256.5579666666667, 257.8441666666667, 258.61606666666665, 259.4030333333333]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	7.0245232582092285	8.868922233581543	2.0496115684509277	8.368666648864746	2.251549243927002	-0.9799112677574158	1.4799762964248657	3.9601974487304688
261.006	3.43100000000004	trials	[261.10726666666665, 262.1177666666667, 262.8516, 263.8009666666667]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-2.9228711128234863	1.5906124114990234	-7.845066070556641	2.4692468643188477	3.738900661468506	2.8426241874694824	0.1392177939414978	6.31282377243042
265.44	3.240000000000009	trials	[265.5412666666667, 266.54676666666666, 267.4239666666667, 268.10363333333333]	[1.0, 1.0, 1.0, 1.0]	4	4.0	0.7853981633974483	2.0	R	-3.3102056980133057	2.6932272911071777	2.6582534313201904	-1.802384376525879	-0.33132609724998474	2.2054097652435303	-1.2838066816329956	-2.7030298709869385
