onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
1.732	3.668	trials	3.0304	4.396766666666666	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	F
5.652	3.060999999999999	trials	6.4258	7.709	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	F
8.964	3.155999999999999	trials	10.154066666666667	11.032233333333334	2.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	0.0	R
12.372	3.5939999999999994	trials	13.7139	14.894833333333333	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
16.217	5.258000000000003	trials	19.9143	20.424566666666667	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
21.727	3.786999999999999	trials	23.672633333333334	24.450566666666667	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
25.766	3.216000000000001	trials	27.1703	28.261	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	I
29.233	49.00399999999999	trials	75.8321	77.17343333333334	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
78.489	3.8119999999999976	trials	80.12976666666667	81.1172	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
82.553	3.7109999999999985	trials	83.90013333333333	85.1472	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
86.516	3.840999999999994	trials	88.13263333333333	89.2083	2.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	0.0	R
90.609	21.79700000000001	trials	110.5974	111.251	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
112.658	2.9819999999999993	trials	113.85846666666667	114.7868	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	I
115.892	4.432000000000002	trials	118.19423333333333	119.21476666666666	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
120.575	4.370999999999995	trials	122.64226666666667	123.8974	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
125.198	3.1710000000000065	trials	126.61613333333334	127.2868	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
128.621	4.167000000000002	trials	130.6241	131.61856666666668	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
133.04	3.6640000000000157	trials	134.34133333333332	135.5443	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
136.956	3.6340000000000146	trials	138.01043333333334	139.48106666666666	2.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	0.0	R
140.841	3.667999999999978	trials	142.7492	143.40483333333333	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
144.76	4.521000000000015	trials	146.75713333333334	148.08243333333334	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
149.533	3.558000000000021	trials	151.2994	151.99313333333333	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
153.343	3.9320000000000164	trials	154.84923333333333	156.1705	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
157.527	3.551000000000016	trials	159.2281	159.88573333333332	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
161.329	4.299999999999983	trials	163.221	164.45706666666666	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
165.881	3.556999999999988	trials	167.43146666666667	168.2134	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
169.69	3.3629999999999995	trials	170.94216666666668	171.9627	7.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	2.356194490192345	R
173.305	3.929000000000002	trials	175.12256666666667	176.05186666666665	2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	R
177.485	3.992999999999995	trials	178.8037	180.2573	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
181.73	4.248000000000019	trials	183.8071	184.85973333333334	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
186.229	3.589999999999975	trials	188.199	189.17343333333332	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	I
190.071	30.397999999999996	trials				[NaN, NaN, NaN, NaN]		A
220.721	4.135999999999996	trials	222.64953333333332	223.6089	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
225.109	4.008999999999986	trials	226.54016666666666	228.02686666666668	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
229.369	3.509999999999991	trials	231.2278	231.75713333333334	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
233.131	4.187999999999988	trials	235.10943333333333	236.1851	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
237.571	3.218999999999994	trials	238.66426666666666	239.69883333333334	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
241.041	2.4799999999999898	trials	242.4246		2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	A
243.773	4.0660000000000025	trials	245.67466666666667	246.83556666666667	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	F
248.091	3.11099999999999	trials	248.85256666666666	250.1989	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	F
251.454	2.3029999999999973	trials	252.14173333333332	252.75323333333333	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	F
254.008	3.129999999999967	trials	255.3176	256.13463333333334	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	F
257.39	3.0710000000000264	trials	258.703	259.4578666666667	0.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	1.5707963267948966	F
260.713	2.2159999999999513	trials	261.42176666666666	261.925	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	F
263.18	0.8129999999999882	trials	263.80566666666664		4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	A
264.245	5.65300000000002	trials	267.81263333333334	268.5254	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
270.149	3.524000000000001	trials	271.5348666666667	272.5914666666667	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
273.925	2.9470000000000027	trials	275.1318	275.7473	2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	R
277.124	3.940999999999974	trials	278.6786	279.9347	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
281.316	3.798000000000002	trials	283.26296666666667	284.3095666666667	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	I
285.365	4.173000000000002	trials	287.28596666666664	288.4177666666667	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
289.789	0.006000000000028649	trials				[NaN, NaN, NaN, NaN]		R
293.425	4.557999999999993	trials	295.6236666666667	296.82263333333333	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
298.234	4.04400000000004	trials	300.42356666666666	301.1152666666667	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
302.53	3.483000000000004	trials	303.9804	304.6611	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
