onset	duration	nwb_table	go_cue_time_array	target_id	num_targets	num_attempted	target_dir	target_size	result	target_1_x_position	target_1_y_position	target_2_x_position	target_2_y_position	target_3_x_position	target_3_y_position	target_4_x_position	target_4_y_position
23.891	3.482000000000003	trials	[23.99206667 24.83416667 25.92286667 26.6126    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	1.8057324886322021	-4.219038009643555	-3.6790244579315186	-8.811702728271484	1.028914213180542	-7.127863883972168	5.732509136199951	-8.823799133300781
28.377	2.5400000000000027	trials	[28.47823333 29.14786667 30.37893333         nan]	[ 1.  1.  1. nan]	4	3.0	0.7853981633974483	2.0	A	1.8781635761260986	1.6207542419433594	8.303483009338379	-7.72419548034668	5.089293956756592	-3.894184112548828	6.806272983551025	0.8017698526382446
31.921	3.503	trials	[32.02203333 33.09066667 33.9458     34.56033333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-1.0821568965911865	-4.040895938873291	5.441959857940674	-5.64243221282959	5.0377421379089355	-0.6587984561920166	0.08308227360248566	0.013025798834860325
36.428	16.365000000000002	trials	[36.5292     50.42573333 51.1465     52.0257    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-5.684659957885742	-6.150694847106934	-1.3219164609909058	-3.708059549331665	3.3608620166778564	-5.460653781890869	7.9209160804748535	-7.511484146118164
53.796	3.2379999999999995	trials	[53.89733333 54.77353333 55.5344     56.24116667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	3.0434436798095703	-6.411365509033203	-3.347822666168213	-0.23400823771953583	1.5894874334335327	-1.0232913494110107	8.748001098632812	-3.8901097774505615
58.038	3.872	trials	[58.13886667 59.3539     60.2752     61.14033333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	8.5320405960083	1.1052240133285522	5.610942363739014	8.866275787353516	1.1122034788131714	6.6842241287231445	-3.4679903984069824	8.689672470092773
62.914	3.728999999999999	trials	[63.015      64.04956667 65.2786     66.0766    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-8.204320907592773	7.087433815002441	-1.7601077556610107	6.9569091796875	-5.66956901550293	3.83984112739563	-8.203668594360352	-0.47041845321655273
67.647	3.9029999999999916	trials	[67.74773333 68.662      69.88103333 70.48453333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-5.53525972366333	-4.698844909667969	7.547328948974609	-0.5551398992538452	3.591060161590576	2.5022997856140137	3.850955009460449	-8.823372840881348
72.554	2.5249999999999915	trials	[72.65493333 73.7757             nan         nan]	[ 1.  1. nan nan]	4	2.0	0.7853981633974483	2.0	F	7.921390533447266	-5.919658660888672	-3.8000335693359375	-8.808174133300781	0.567868709564209	-2.568164348602295	-4.80102014541626	5.028984546661377
76.082	2.966000000000008	trials	[76.1837     76.3862     77.88893333 78.5275    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-1.7788143157958984	-4.234917640686035	4.232388496398926	-8.133421897888184	1.5220907926559448	-3.9317216873168945	3.8671064376831055	0.4842609167098999
80.051	3.9029999999999916	trials	[80.15256667 81.15906667 82.49636667 83.23923333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	1.7515398263931274	-8.649024963378906	2.4650940895080566	6.097551345825195	-1.7527601718902588	3.412461757659912	1.2018173933029175	7.446129322052002
84.957	1.7920000000000016	trials	[85.05873333 85.86473333         nan         nan]	[ 1.  1. nan nan]	4	2.0	0.7853981633974483	2.0	A	-1.5850633382797241	2.657254695892334	-4.0446953773498535	7.010438442230225	4.339074611663818	2.5579755306243896	-2.4649014472961426	-6.642038822174072
87.752	8.016000000000005	trials	[87.85366667 93.44556667 94.07313333 94.9463    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	4.364605903625488	6.308300971984863	1.80718195438385	2.0118393898010254	0.4693182408809662	6.829527378082275	7.3503828048706055	7.238454818725586
96.772	0.914999999999992	trials	[96.87306667         nan         nan         nan]	[ 1. nan nan nan]	4	1.0	0.7853981633974483	2.0	A	4.6109442710876465	3.0556957721710205	5.194826602935791	8.02148723602295	1.8505544662475586	4.3045196533203125	-2.316128969192505	1.5406912565231323
98.691	3.7560000000000002	trials	[ 98.79183333 100.64043333 101.30006667          nan]	[ 1.  1.  1. nan]	4	3.0	0.7853981633974483	2.0	A	-5.065664291381836	7.967444896697998	-5.943406105041504	3.045090913772583	2.06169056892395	1.326682686805725	2.2957282066345215	6.321202278137207
103.45	3.7049999999999983	trials	[nan nan nan nan]	[nan nan nan nan]	4				R								
108.158	13.855000000000004	trials	[nan nan nan nan]	[nan nan nan nan]	4				R								
123.016	3.5309999999999917	trials	[123.11726667 124.43553333 125.13226667 125.89916667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-4.980030536651611	-3.4405465126037598	-5.652137756347656	-8.39516830444336	-1.26670503616333	-5.993505477905273	3.6763405799865723	-5.2409772872924805
127.55	3.597999999999999	trials	[127.6515     128.84646667 129.69156667 130.5848    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-1.4877084493637085	-8.897456169128418	2.156585454940796	-5.4741363525390625	7.013857841491699	-6.660267353057861	5.038233280181885	-2.0671303272247314
132.152	4.036000000000001	trials	[nan nan nan nan]	[nan nan nan nan]	4				R								
137.191	3.2949999999999875	trials	[137.29246667 138.1927     138.9977     139.8889    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-2.453829526901245	-0.44489142298698425	1.3697798252105713	2.7769110202789307	0.10179995000362396	-8.541369438171387	-0.603421688079834	-3.591353416442871
141.49	4.018000000000001	trials	[nan nan nan nan]	[nan nan nan nan]	4				R								
146.511	3.0790000000000077	trials	[146.6126     147.4928     148.31683333 148.96043333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	2.265226125717163	5.932717800140381	-4.782187461853027	8.575129508972168	-3.128574848175049	3.856489658355713	-7.994596004486084	5.0062031745910645
150.594	3.450000000000017	trials	[nan nan nan nan]	[nan nan nan nan]	4				R								
155.048	3.2920000000000016	trials	[155.1488     155.98486667 157.06153333 157.79236667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-8.119308471679688	-0.13242104649543762	-1.5742919445037842	3.5483922958374023	-2.9287962913513184	-1.264643907546997	0.4993833601474762	-4.904366970062256
