onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
3.555	3.7209999999999996	trials	5.096266666666667	6.186966666666667	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
7.527	4.204	trials	9.3007	10.642033333333334	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
11.982	3.9510000000000005	trials	13.7738	14.761233333333333	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
16.185	3.671000000000003	trials	17.556166666666666	18.803266666666666	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
20.108	4.774000000000001	trials	22.72	23.795666666666666	2.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	0.0	R
25.134	2.960000000000001	trials	26.717933333333335	27.371533333333332	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	I
28.346	3.3069999999999986	trials	29.704333333333334	30.632633333333334	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
31.905	5.0589999999999975	trials	34.808	35.82853333333333	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
37.216	3.107999999999997	trials	39.3232		0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	A
40.575	3.4409999999999954	trials	42.2274	42.898066666666665	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
44.267	4.223999999999997	trials	46.344633333333334	47.3391	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
48.743	0.8729999999999976	trials				[NaN, NaN, NaN, NaN]		A
49.867	2.8530000000000015	trials	50.501933333333334	51.9726	2.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	0.0	I
52.972	4.3189999999999955	trials	55.50436666666667	56.16	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
57.542	4.446999999999996	trials	59.48623333333333	60.81153333333334	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
62.241	3.2650000000000006	trials	64.03553333333333	64.72926666666666	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	I
65.758	4.0530000000000115	trials	67.3648	68.68606666666666	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
70.063	3.554000000000002	trials	71.85593333333334	72.51356666666666	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
73.869	4.161000000000001	trials	75.65136666666666	76.88743333333333	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
78.282	3.412000000000006	trials	79.84176666666667	80.6237	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
81.946	3.325000000000003	trials	83.01563333333333	84.03616666666667	7.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	2.356194490192345	R
85.523	4.253	trials	87.68223333333333	88.61153333333333	2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	R
90.028	3.9009999999999962	trials	91.33226666666667	92.7859	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
94.18	4.275999999999996	trials	96.2114	97.264	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
98.708	3.9750000000000085	trials	100.26546666666667	101.23986666666667	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
102.935	1.2510000000000048	trials				[NaN, NaN, NaN, NaN]		A
104.438	3.3229999999999933	trials	105.69193333333334	106.6513	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
108.013	1.867999999999995	trials	109.45126666666667		5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	A
110.133	3.412000000000006	trials	111.95146666666666	112.48076666666667	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
113.797	4.587000000000003	trials	116.25013333333334	117.3258	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
118.636	0.5889999999999986	trials				[NaN, NaN, NaN, NaN]		A
119.476	3.2849999999999966	trials	120.235	121.58236666666667	2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	R
123.013	4.132999999999996	trials	124.74823333333333	125.9091	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
127.398	3.9020000000000152	trials	128.87846666666667	130.2248	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
131.552	2.709000000000003	trials	132.90846666666667	133.52	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	I
134.512	5.727000000000004	trials	138.2858	139.10283333333334	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
140.49	3.556999999999988	trials	142.18046666666666	142.93536666666665	0.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	1.5707963267948966	R
144.299	3.093999999999994	trials	145.79143333333334	146.2947	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
