onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
2.856	3.6240000000000006	trials	5.2725		1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	A
6.731	4.365	trials	8.9396	9.9862	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
11.348	3.4579999999999984	trials	13.091933333333333	14.223733333333334	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	I
15.058	4.876999999999999	trials	17.765533333333334	18.773033333333334	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
20.187	4.631999999999998	trials	22.456166666666668	23.655133333333332	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
25.071	3.9989999999999988	trials	27.1909	27.882633333333334	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
29.321	2.6919999999999966	trials	30.798866666666665	31.479566666666667	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	I
32.264	4.640999999999998	trials	34.7607	35.721066666666665	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
37.157	4.080000000000005	trials	39.321	39.9205	2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	R
41.488	3.396000000000001	trials	43.115433333333335	43.7119	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
45.135	3.9480000000000004	trials	46.8056	47.9374	1.0	[-1.0, 9.0, 1.0, 7.0]	0.7853981633974483	R
49.335	3.969999999999999	trials	51.1634	52.11776666666667	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
53.556	3.850999999999999	trials	55.1052	56.2059	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
57.659	4.277000000000001	trials	59.462	60.820366666666665	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
62.188	4.447000000000003	trials	64.3341	65.4619	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
66.886	4.115000000000009	trials	68.90143333333333	69.97006666666667	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
71.252	3.1300000000000097	trials	72.64773333333333	73.33443333333334	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
74.634	3.9569999999999936	trials	76.385	77.44363333333334	2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	R
78.843	3.780000000000001	trials	80.02803333333334	81.27213333333333	0.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	1.5707963267948966	R
82.875	4.170000000000002	trials	84.85503333333334	85.9788	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
