onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
1.384	3.0450000000000004	trials	2.661	3.1712666666666665	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
4.681	4.425999999999999	trials	7.120033333333334	7.897966666666667	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
9.359	3.930999999999999	trials	10.875366666666666	11.966066666666666	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
13.542	4.529000000000002	trials	15.357466666666667	16.6988	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
18.323	3.847999999999999	trials	20.0892	21.076633333333334	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
22.423	3.942	trials	23.889633333333332	25.1367	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
26.616	4.038	trials	28.4359	29.511566666666667	2.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	0.0	R
30.906	1.7450000000000045	trials	32.20623333333333		3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	A
32.903	3.503999999999998	trials	34.474866666666664	35.403166666666664	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	F
36.658	4.1469999999999985	trials	38.71536666666667	39.7359	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	I
41.056	4.756	trials	43.342866666666666	44.597966666666665	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
46.064	3.323999999999998	trials	47.524233333333335	48.1949	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
49.639	4.164999999999999	trials	51.493066666666664	52.48753333333333	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
54.055	3.825000000000003	trials	55.4128	56.615766666666666	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
58.132	3.9080000000000013	trials	59.4578	60.928466666666665	2.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	0.0	R
62.292	3.647999999999996	trials	64.0903	64.74593333333333	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
66.192	4.909000000000006	trials	68.7328	70.0581	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
71.352	3.793999999999997	trials	73.22593333333333	73.91966666666667	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
75.397	3.9209999999999923	trials	76.8319	78.15316666666666	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
79.57	4.140000000000001	trials	81.9546	82.61223333333334	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
83.962	4.051000000000002	trials	85.57156666666667	86.80763333333333	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
88.264	4.230000000000004	trials	90.5489	91.33083333333333	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
92.745	3.140999999999991	trials	93.6947	94.71523333333333	7.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	2.356194490192345	R
96.138	3.9709999999999894	trials	98.0525	98.9818	2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	R
100.36	3.8810000000000002	trials	101.5933	103.0469	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
104.492	4.239999999999995	trials	106.45733333333334	107.50996666666667	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
108.984	1.240000000000009	trials				[NaN, NaN, NaN, NaN]		A
110.475	3.5010000000000048	trials	111.41463333333333	112.765	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
114.228	3.535000000000011	trials	115.6401	116.5995	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
118.015	4.072999999999993	trials	119.3022	120.78886666666666	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
122.34	6.647999999999996	trials	127.19076666666666	127.72006666666667	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
129.24	4.028999999999996	trials	131.03226666666666	132.10793333333334	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
133.52	3.209000000000003	trials	134.46076666666667	135.49533333333332	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
