onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
1.869	4.688000000000001	trials	4.0559	5.098466666666667	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
6.809	10.274000000000001	trials	14.686266666666667	15.651666666666667	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
17.335	4.640999999999998	trials	19.314766666666667	20.681166666666666	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
22.228	3.3329999999999984	trials	23.541266666666665	24.824466666666666	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	I
25.813	1.647000000000002	trials	27.0209		2.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	0.0	A
27.712	3.7680000000000007	trials	28.9878	30.168733333333332	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
31.732	3.2779999999999987	trials	33.24636666666667	33.75663333333333	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
35.261	4.597000000000001	trials	37.8077	38.585633333333334	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
40.109	3.945999999999998	trials	41.56603333333333	42.656733333333335	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
44.307	1.0829999999999984	trials				[NaN, NaN, NaN, NaN]		A
45.641	3.395000000000003	trials	46.933366666666664	47.9208	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	I
49.287	6.896000000000001	trials	53.37136666666667	54.618433333333336	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
56.435	4.449999999999996	trials	58.52616666666667	59.60183333333333	2.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	0.0	R
61.137	3.6310000000000002	trials	62.87193333333333	63.52556666666667	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
65.019	3.6629999999999967	trials	66.52803333333334	67.45633333333333	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
68.934	4.481999999999999	trials	70.9861	72.00663333333334	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
73.668	4.780999999999992	trials	75.91733333333333	77.17246666666666	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
78.7	3.709000000000003	trials	80.43256666666667	81.10323333333334	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
82.661	4.469999999999999	trials	84.66806666666666	85.66253333333333	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
87.383	3.6710000000000065	trials	88.75823333333334	89.9612	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
91.306	4.300000000000011	trials	92.8594	94.33006666666667	2.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	0.0	R
95.858	4.180999999999997	trials	98.05833333333334	98.71396666666666	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
100.291	5.059000000000012	trials	102.5575	103.8828	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
105.602	4.230000000000004	trials	107.7935	108.48723333333334	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
110.083	4.097999999999999	trials	111.74733333333333	113.0686	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	I
114.433	3.4989999999999952	trials	115.9698	116.62743333333333	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	F
118.183	4.444999999999993	trials	120.484	121.72006666666667	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	I
122.88	4.223000000000013	trials	125.05936666666666	125.84133333333334	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
127.355	3.823999999999998	trials	128.5691	129.58963333333332	7.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	2.356194490192345	R
131.43	4.186999999999983	trials	133.42616666666666	134.35546666666667	2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	R
135.868	4.313000000000017	trials	137.40403333333333	138.85763333333333	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
140.433	0.8689999999999998	trials				[NaN, NaN, NaN, NaN]		A
141.553	3.125	trials	142.4636	143.438	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
144.93	4.502999999999986	trials	146.8605	148.21086666666667	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
149.685	3.765000000000015	trials	151.54013333333333	152.49953333333335	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	I
153.702	3.355000000000018	trials	155.6684		5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	A
157.308	6.13900000000001	trials	161.3535	161.88283333333334	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
163.698	4.942999999999984	trials	166.3469	167.42256666666665	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
168.892	3.569000000000017	trials	170.0501	171.08466666666666	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
172.713	4.213999999999999	trials	174.30266666666665	175.65	2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	R
177.179	4.655000000000001	trials	179.40733333333333	180.56823333333332	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
182.086	4.447999999999979	trials	183.4634	184.80976666666666	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
186.786	3.3429999999999893	trials	188.22623333333334	188.83776666666665	0.0	[-1.0, 9.0, 1.0, 7.0]	1.5707963267948966	R
190.381	4.435000000000002	trials	192.3164	193.13343333333333	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
195.067	0.9869999999999948	trials				[NaN, NaN, NaN, NaN]		A
196.305	2.656000000000006	trials	197.01406666666668	197.5173	5.0	[-6.645581245422363, -4.668104648590088, -4.645581245422363, -6.668104648590088]	-2.356194490192345	R
199.213	4.1129999999999995	trials	200.87263333333334	202.1829	4.0	[-0.987258791923523, -6.999989986419678, 1.012741208076477, -8.99998950958252]	-1.5707963267948966	R
203.577	4.521000000000015	trials	205.8891	206.60186666666667	6.0	[-8.999977111816406, 0.9808881878852844, -6.999977111816406, -1.0191118717193604]	3.141592653589793	R
208.34900000000002	3.7399999999999807	trials	209.73266666666666	210.78926666666666	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
212.341	3.0900000000000034	trials	213.46993333333333	214.08546666666666	2.0	[6.999997615814209, 1.0063706636428833, 8.99999713897705, -0.9936293959617615]	0.0	R
215.68200000000002	4.820999999999998	trials	217.98713333333333	219.24326666666667	1.0	[4.654601573944092, 6.659106254577637, 6.654601573944092, 4.659106254577637]	0.7853981633974483	R
220.755	4.13300000000001	trials	222.45926666666668	223.50586666666666	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
225.14000000000001	4.079999999999984	trials	226.91533333333334	228.04713333333333	3.0	[4.663607120513916, -4.650093078613281, 6.663607120513916, -6.650093078613281]	-0.7853981633974483	R
229.472	3.6869999999999834	trials	230.86813333333333	231.87563333333333	7.0	[-6.672598838806152, 6.64106559753418, -4.672598838806152, 4.64106559753418]	2.356194490192345	R
