onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
1.094	3.5629999999999997	trials	2.6824666666666666	3.3531333333333335	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	F
4.909	0.1280000000000001	trials				[nan nan nan nan]		A
5.289	4.126000000000001	trials	6.909966666666667	8.112933333333334	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
9.667	4.405000000000001	trials	11.294866666666667	12.7655	2.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	0.0	R
14.323	4.227	trials	16.689233333333334	17.344866666666668	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
18.802	4.861000000000001	trials	21.081166666666668	22.406433333333332	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
23.914	3.725999999999999	trials	25.680566666666667	26.3743	0.0	[-1.  9.  1.  7.]	1.5707963267948966	R
27.892	0.8470000000000013	trials				[nan nan nan nan]		A
28.991	0.4740000000000002	trials				[nan nan nan nan]		A
29.717000000000002	3.6009999999999955	trials	30.785266666666665	32.02133333333333	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
33.569	4.167000000000002	trials	35.3165	36.09843333333333	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
37.987	3.551000000000002	trials	39.2603	40.280833333333334	7.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	2.356194490192345	R
41.79	4.3060000000000045	trials	43.872766666666664	44.80206666666667	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	R
46.348	4.177	trials	47.8015	49.25513333333333	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
50.777	4.451999999999998	trials	52.89516666666667	53.947766666666666	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
55.481	3.9029999999999987	trials	57.18683333333333	58.161233333333335	0.0	[-1.  9.  1.  7.]	1.5707963267948966	R
59.636	4.539999999999999	trials	61.632866666666665	62.9832	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
64.428	3.987000000000009	trials	65.92553333333333	66.8849	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
