onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
2.37	9.411999999999999	trials	9.778166666666667	10.325533333333333	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
12.034	3.8249999999999993	trials	13.8132	14.855766666666666	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	F
16.111	3.2139999999999986	trials	17.792066666666667	18.321366666666666	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	F
19.577	4.2159999999999975	trials	21.928333333333335	22.789466666666666	7.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	2.356194490192345	F
24.045	3.2689999999999984	trials	24.9739	26.010466666666666	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
27.565	3.980999999999998	trials	29.475066666666667	30.851466666666667	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	I
31.798	2.006000000000004	trials				[nan nan nan nan]		A
34.055	2.713000000000001	trials	34.9707	35.514066666666665	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
37.02	3.5529999999999973	trials	38.1466	39.56913333333333	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	F
40.824	3.061	trials	41.40266666666667	42.88133333333333	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	F
44.136	4.044999999999995	trials	45.7685	47.177	0.0	[-1.  9.  1.  7.]	1.5707963267948966	F
48.432	3.2590000000000003	trials	49.540866666666666	50.2005	3.0	[-1.  9.  1.  7.]	-0.7853981633974483	R
51.943	4.594999999999999	trials	53.99093333333333	55.3473	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
56.79	4.390000000000001	trials	58.46703333333333	59.7793	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
61.431	4.009	trials	62.87296666666666	64.23636666666667	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
65.692	3.6310000000000002	trials	67.41123333333333	68.0488	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
69.575	4.239999999999995	trials	71.72493333333334	72.6743	7.0	[-6.67259884  6.6410656  -4.67259884  4.6410656 ]	2.356194490192345	R
74.067	3.3980000000000103	trials	75.5825	76.28226666666667	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	R
77.717	3.6670000000000016	trials	79.8862	80.7363	0.0	[-1.  9.  1.  7.]	1.5707963267948966	I
81.636	3.831000000000003	trials	83.35983333333333	84.29213333333334	2.0	[-1.  9.  1.  7.]	0.0	R
85.719	3.412000000000006	trials	87.36576666666667	87.9472	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
89.383	4.155000000000001	trials	91.54513333333334	92.23686666666667	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
93.79	3.7279999999999944	trials	95.22026666666666	96.324	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
97.77	3.686000000000007	trials	99.15303333333334	100.33596666666666	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
101.707	3.5400000000000063	trials	103.4497	104.11833333333334	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
105.499	3.9150000000000063	trials	106.6827	108.17843333333333	7.0	[-6.67259884  6.6410656  -4.67259884  4.6410656 ]	2.356194490192345	R
109.665	2.3429999999999893	trials	110.87613333333333	111.4335	0.0	[-1.  9.  1.  7.]	1.5707963267948966	I
112.26	3.1739999999999924	trials	113.7282	114.27356666666667	4.0	[-1.  9.  1.  7.]	-1.5707963267948966	R
115.686	3.0999999999999943	trials	116.87	117.66396666666667	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
119.037	3.803999999999988	trials	120.79673333333334	121.47543333333333	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
123.092	3.823999999999998	trials	124.37163333333334	125.80016666666667	7.0	[-6.67259884  6.6410656  -4.67259884  4.6410656 ]	2.356194490192345	R
127.168	4.096000000000004	trials	129.33193333333332	130.0417	0.0	[-1.  9.  1.  7.]	1.5707963267948966	R
131.515	4.794000000000011	trials	133.6717	135.09623333333334	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
136.561	3.8009999999999877	trials	138.223	138.87663333333333	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
140.614	3.3640000000000043	trials	142.18383333333333	142.75526666666667	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	R
144.23	9.629000000000019	trials	152.57163333333332	153.15006666666667	0.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	1.5707963267948966	I
154.11	4.337999999999994	trials	156.04623333333333	157.2743	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
158.7	4.372000000000014	trials	160.7439	161.84863333333334	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
163.323	3.978999999999985	trials	164.84306666666666	166.08016666666666	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
167.554	3.1310000000000002	trials	168.86306666666667	169.79036666666667	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	I
170.936	3.6689999999999827	trials	172.61336666666668	173.43943333333334	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
174.857	3.2889999999999873	trials	176.2504	177.4183	7.0	[-6.67259884  6.6410656  -4.67259884  4.6410656 ]	2.356194490192345	I
178.398	4.311000000000007	trials	180.4398	181.37813333333332	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
182.961	3.5120000000000005	trials	184.7475	185.3169	7.0	[4.65460157 6.65910625 6.65460157 4.65910625]	2.356194490192345	R
186.724	4.402000000000015	trials	188.51383333333334	190.00553333333335	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
191.378	0.6380000000000052	trials				[nan nan nan nan]		A
