onset	duration	nwb_table	go_cue_time_array	target_id	num_targets	num_attempted	target_dir	target_size	result	target_1_x_position	target_1_y_position	target_2_x_position	target_2_y_position	target_3_x_position	target_3_y_position	target_4_x_position	target_4_y_position
4.022	3.25	trials	[4.12323333 5.00843333 5.63096667 6.35676667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-4.5424323081970215	5.156236171722412	-3.919365167617798	0.19520926475524902	-1.3132129907608032	4.965925693511963	6.420764923095703	2.3832597732543945
8.276	4.382	trials	[ 8.3768     10.6735     11.3161     12.06996667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	1.9363614320755005	-8.83566951751709	-3.150892734527588	-7.545305252075195	0.023627717047929764	0.09014227241277695	-5.834009170532227	-4.918819904327393
13.662	2.5939999999999994	trials	[13.76316667 14.44086667 15.07343333 15.72203333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-0.9732255935668945	-3.747162342071533	-1.631940484046936	-8.703581809997559	1.9319130182266235	-5.196596145629883	-0.18068426847457886	-0.6648270487785339
17.26	3.576999999999998	trials	[17.3611     18.7656     19.55256667 20.24226667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R								
21.84	3.2639999999999993	trials	[nan nan nan nan]	[nan nan nan nan]	4				R	1.795724630355835	1.9909685850143433	1.0397486686706543	-8.3797607421875	2.4467594623565674	-3.5818116664886475	2.596672534942627	-8.579564094543457
26.108	3.053000000000001	trials	[26.2091     26.94893333 27.67573333 28.55993333]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R								
30.165	4.179000000000002	trials	[nan nan nan nan]	[nan nan nan nan]	4				R	6.350804328918457	-0.38001328706741333	2.6040570735931396	2.9308602809906006	-0.6210271716117859	6.751701831817627	2.748500108718872	3.0576140880584717
35.348	3.8400000000000034	trials	[35.44903333 36.54776667 37.54823333 38.39636667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	7.954853057861328	7.385773658752441	4.863020896911621	3.4563241004943848	-6.2353997230529785	7.263148307800293	-5.705298900604248	2.291328191757202
40.192	5.6030000000000015	trials	[40.29306667 43.85893333 44.5747     45.25036667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-2.1408298015594482	-1.4485524892807007	-8.722152709960938	-4.573952674865723	-4.380443096160889	-2.0941224098205566	-0.682624876499176	-5.459555625915527
46.798	2.952999999999996	trials	[46.89946667 47.81273333 48.5556     49.2513    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R								
50.754	3.230000000000004	trials	[nan nan nan nan]	[nan nan nan nan]	4				R	-4.6470818519592285	-3.0566489696502686	3.4435391426086426	6.3418378829956055	-2.5683634281158447	-6.850269317626953	2.2455992698669434	-5.499061584472656
54.988	2.5760000000000005	trials	[55.0888 55.2923 56.1665 56.7409]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	0.4067125618457794	-0.8494919538497925	-2.74627423286438	5.014560222625732	-2.7601981163024902	0.014579772017896175	8.90986156463623	5.544841766357422
58.567	2.969999999999999	trials	[58.6687     59.45363333 60.3188     61.0857    ]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	6.054978847503662	1.4400100708007812	4.058670520782471	6.024195194244385	-0.7848784327507019	4.783215045928955	-1.8505074977874756	-0.5046648979187012
62.54	4.085000000000001	trials	[62.64156667 64.6245     65.3543     66.14626667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R	-4.346524715423584	3.827759265899658	-6.526405334472656	8.327549934387207	-3.413564920425415	4.414721965789795	-6.130337238311768	0.217205211520195
67.629	3.1809999999999974	trials	[67.7302     68.6976     69.43543333 70.24746667]	[1. 1. 1. 1.]	4	4.0	0.7853981633974483	2.0	R								
71.813	3.396000000000001	trials	[nan nan nan nan]	[nan nan nan nan]	4				R	6.753351211547852	-7.44192361831665	7.181850910186768	-2.4603185653686523	-4.880499839782715	3.816643476486206	-8.67255687713623	0.5577626824378967
