onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
3.483	3.6300000000000003	trials	5.0557	5.933866666666667	2.0	[-6.67259884  6.6410656  -4.67259884  4.6410656 ]	0.0	R
7.364	3.5789999999999997	trials	8.618533333333334	9.799466666666667	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
11.195	2.965	trials	12.4731	12.983366666666667	0.0	[-1.  9.  1.  7.]	1.5707963267948966	R
14.412	4.267999999999999	trials	16.725666666666665	17.5036	7.0	[-6.67259884  6.6410656  -4.67259884  4.6410656 ]	2.356194490192345	R
18.932	4.026	trials	20.798766666666666	21.889466666666667	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
23.21	3.948999999999998	trials	24.790666666666667	26.132	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
27.41	3.8979999999999997	trials	29.222666666666665	30.210133333333335	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
31.559	3.8580000000000005	trials	33.035133333333334	34.28223333333333	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
35.669	1.473000000000006	trials				[nan nan nan nan]		A
37.394	0.392000000000003	trials				[nan nan nan nan]		A
38.038	3.923000000000002	trials	39.85706666666667	40.78536666666667	7.0	[-6.67259884  6.6410656  -4.67259884  4.6410656 ]	2.356194490192345	R
42.213	4.336999999999996	trials	44.4976	45.51813333333333	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
46.801	4.689999999999998	trials	49.10503333333333	50.36013333333333	0.0	[-1.  9.  1.  7.]	1.5707963267948966	R
51.743	3.9379999999999953	trials	53.783633333333334	54.4543	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
55.933	4.539999999999999	trials	58.295833333333334	59.2903	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
60.725	3.585000000000001	trials	62.06516666666667	63.268166666666666	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
64.561	3.684999999999988	trials	65.6631	67.13376666666667	2.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	0.0	R
