onset	duration	nwb_table	target_on_time	go_cue_time	target_id	target_corners	target_dir	result
1.997	4.931	trials	4.407166666666667	5.7575	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
7.18	3.7590000000000003	trials	8.804066666666667	9.763433333333333	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
11.191	4.040999999999999	trials	12.629566666666667	14.116266666666666	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
15.484	3.8259999999999987	trials	17.5518	18.0811	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
19.562	4.475999999999999	trials	21.7873	22.862966666666665	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
24.29	3.958000000000002	trials	25.92556666666667	26.960133333333335	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
28.5	3.959000000000003	trials	30.026766666666667	31.3741	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	R
32.71	4.421999999999997	trials	34.77053333333333	35.93143333333333	7.0	[-6.67259884  6.6410656  -4.67259884  4.6410656 ]	2.356194490192345	R
37.384	1.5790000000000006	trials				[nan nan nan nan]		A
39.215	19.316999999999993	trials	56.71503333333333	57.32653333333333	0.0	[-1.  9.  1.  7.]	1.5707963267948966	R
58.783	5.364999999999995	trials	62.156533333333336	62.97356666666666	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
64.4	4.006	trials	66.55946666666667	67.31433333333334	0.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	1.5707963267948966	R
68.658	4.579999999999998	trials	71.54986666666667	72.0531	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
73.49	3.834000000000003	trials	74.78286666666666	76.09313333333333	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
77.576	4.108000000000004	trials	79.7402	80.45296666666667	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
81.936	3.589999999999989	trials	83.4033	84.4599	7.0	[-6.67259884  6.6410656  -4.67259884  4.6410656 ]	2.356194490192345	R
85.777	3.5829999999999984	trials	87.4784	88.09393333333334	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	R
89.612	4.856000000000009	trials	92.0738	93.32993333333333	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
94.719	4.4680000000000035	trials	96.88073333333334	97.92733333333334	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
99.439	4.442000000000007	trials	101.4872	102.619	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
104.133	3.9420000000000073	trials	105.7638	106.7713	7.0	[-6.67259884  6.6410656  -4.67259884  4.6410656 ]	2.356194490192345	F
108.326	8.968000000000004	trials	114.97066666666667	116.16963333333334	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
117.546	4.239999999999995	trials	119.87483333333333	120.56656666666667	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
122.037	3.654999999999987	trials	123.7695	124.4502	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
125.944	4.440999999999988	trials	128.3188	129.2792	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
130.637	4.068000000000012	trials	132.8731	133.4726	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	R
134.956	4.062000000000012	trials	137.2961	137.89256666666665	0.0	[-1.  9.  1.  7.]	1.5707963267948966	R
139.27	4.282999999999987	trials	141.27796666666666	142.4098	1.0	[-1.  9.  1.  7.]	0.7853981633974483	R
143.804	4.427999999999997	trials	146.05783333333332	147.01223333333334	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
148.484	4.149999999999977	trials	150.41066666666666	151.5114	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
152.886	3.960000000000008	trials	154.7835	156.1419	0.0	[-1.  9.  1.  7.]	1.5707963267948966	I
157.097	5.043999999999983	trials	159.86813333333333	160.99593333333334	7.0	[-6.67259884  6.6410656  -4.67259884  4.6410656 ]	2.356194490192345	R
162.392	4.3940000000000055	trials	164.29513333333333	165.3638	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
167.038	1.1359999999999957	trials				[nan nan nan nan]		A
168.425	3.4819999999999993	trials	169.72863333333333	170.78723333333335	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	R
172.159	3.6500000000000057	trials	173.47793333333334	174.72203333333334	0.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	1.5707963267948966	R
176.06	5.046999999999997	trials	178.76906666666667	179.89286666666666	4.0	[-0.98725879 -6.99998999  1.01274121 -8.99998951]	-1.5707963267948966	R
181.359	4.649000000000001	trials	183.57	184.87823333333333	3.0	[ 4.66360712 -4.65009308  6.66360712 -6.65009308]	-0.7853981633974483	R
186.26	3.8440000000000225	trials	187.85363333333333	188.9333	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
190.356	5.126000000000005	trials	192.96833333333333	194.38383333333334	7.0	[6.66743593e-31 6.16993287e-31 2.60446716e-33 2.41013003e-33]	2.356194490192345	R
195.733	4.397999999999996	trials	197.73816666666667	198.96923333333334	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
200.383	3.7860000000000014	trials	201.7822	202.9531	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
204.421	4.591000000000008	trials	206.9771	207.79513333333333	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	R
209.264	3.522999999999996	trials	210.92993333333334	211.51136666666667	4.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	-1.5707963267948966	R
213.038	3.734999999999985	trials	214.48876666666666	215.6326	5.0	[-6.64558125 -4.66810465 -4.64558125 -6.66810465]	-2.356194490192345	R
217.025	4.278999999999996	trials	219.12926666666667	220.17786666666666	6.0	[-8.99997711  0.98088819 -6.99997711 -1.01911187]	3.141592653589793	R
221.555	3.5720000000000027	trials	223.15726666666666	224.06853333333333	0.0	[-1.  9.  1.  7.]	1.5707963267948966	R
225.379	3.8799999999999955	trials	227.1873	228.1557	1.0	[4.65460157 6.65910625 6.65460157 4.65910625]	0.7853981633974483	R
229.511	3.6740000000000066	trials	231.3807	232.03533333333334	2.0	[ 6.99999762  1.00637066  8.99999714 -0.9936294 ]	0.0	R
233.437	4.329999999999984	trials	235.36056666666667	236.60166666666666	7.0	[-6.67259884  6.6410656  -4.67259884  4.6410656 ]	2.356194490192345	R
